source_csv,binary_prediction,macro_prediction,detailed_prediction,p_benign,p_malicious,macro_top1,macro_top2,detail_top1,detail_top2,detail_top3,focused_family,focused_prediction,focused_top1_prob,focused_top2
c2_17.csv,malicious,auth_control_repetition,bruteforce,0.0,1.0,auth_control_repetition:0.9313,availability_abuse:0.0684,bruteforce:0.8031,c2_beacon:0.1536,dos_flood:0.0350,auth_control_repetition,bruteforce,0.8456828246364363,c2_beacon:0.1543
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9993,availability_abuse:0.0007,c2_beacon:0.9995,dos_flood:0.0005,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.006827081227740395,0.9931729187722597,auth_control_repetition:0.9812,availability_abuse:0.0179,c2_beacon:0.9778,dos_flood:0.0217,slow_dos:0.0005,auth_control_repetition,c2_beacon,0.9988572234762979,bruteforce:0.0011
c2_17.csv,malicious,auth_control_repetition,bruteforce,0.0,1.0,auth_control_repetition:0.9848,availability_abuse:0.0149,bruteforce:0.9533,c2_beacon:0.0390,dos_flood:0.0053,auth_control_repetition,bruteforce,0.9600706580881974,c2_beacon:0.0399
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9901,availability_abuse:0.0099,c2_beacon:0.9931,dos_flood:0.0069,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,bruteforce,0.00010803754280712748,0.9998919624571928,auth_control_repetition:0.9658,availability_abuse:0.0339,bruteforce:0.6486,c2_beacon:0.3100,dos_flood:0.0303,auth_control_repetition,bruteforce,0.6598858911676254,c2_beacon:0.3401
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.02470165943200872,0.9752983405679915,auth_control_repetition:0.9663,availability_abuse:0.0187,c2_beacon:0.9708,dos_flood:0.0193,benign:0.0083,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9993,availability_abuse:0.0007,c2_beacon:1.0000,dos_flood:0.0000,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,bruteforce,0.0,1.0,auth_control_repetition:0.9796,availability_abuse:0.0201,bruteforce:0.8465,c2_beacon:0.1293,dos_flood:0.0150,auth_control_repetition,bruteforce,0.8569555865216338,c2_beacon:0.1430
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9990,availability_abuse:0.0010,c2_beacon:0.9979,dos_flood:0.0021,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0011884230697326603,0.9988115769302673,auth_control_repetition:0.9999,availability_abuse:0.0001,c2_beacon:0.9993,mqtt_abuse:0.0007,dos_flood:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,bruteforce,0.00010803754280712748,0.9998919624571928,auth_control_repetition:0.9748,availability_abuse:0.0249,bruteforce:0.6810,c2_beacon:0.2761,dos_flood:0.0269,auth_control_repetition,bruteforce,0.724370572859337,c2_beacon:0.2756
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9997,availability_abuse:0.0003,c2_beacon:0.9988,dos_flood:0.0012,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,bruteforce,0.0,1.0,auth_control_repetition:0.9532,availability_abuse:0.0465,bruteforce:0.7181,c2_beacon:0.2452,dos_flood:0.0197,auth_control_repetition,bruteforce,0.7475333826725047,c2_beacon:0.2525
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:1.0000,availability_abuse:0.0000,c2_beacon:1.0000,dos_flood:0.0000,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,bruteforce,0.0,1.0,auth_control_repetition:0.9750,availability_abuse:0.0247,bruteforce:0.6913,c2_beacon:0.2683,dos_flood:0.0313,auth_control_repetition,bruteforce,0.7123962161154986,c2_beacon:0.2876
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9852,availability_abuse:0.0148,c2_beacon:0.9921,dos_flood:0.0079,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9888,availability_abuse:0.0103,c2_beacon:0.9931,dos_flood:0.0069,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
