protocol,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Macro_Class,Attack_Type,Label,capture_id
6,1.282487,4224.604226007749,28.850194972736567,15.59469998526301,13.255494987473558,20,17,4284,1134,309,66,214.2,115.7240683695488,74,66,66.70588235294117,2.0512465616661992,309,66,146.43243243243242,112.44447050939112,12643.758948137329,400,340,20,14,0.0356246388888888,1.004716,0.0,0.1643237346282488,1.282487,1.004731,0.0,0.0674993157894736,0.2213937488676899,1.282388,1.005196,8.4e-05,0.0801492499999999,0.2392954737198606,14,1,0,0,2,3,0,15,35,0,0,0.85,146.43243243243242,64240,65160,0,0,0,0,0,0,0,0,2910.0,12.0,0,0,10678.311285617305,0,214.2,66.70588235294117,0,20,17,4284,1134,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.426074,3799.241834575205,25.945357674286186,14.024517661776317,11.920840012509869,20,17,4284,1134,309,66,214.2,115.7240683695488,74,66,66.70588235294117,2.0512465616661992,309,66,146.43243243243242,112.44447050939112,12643.758948137329,400,340,20,14,0.0396131666666666,1.004267,0.0,0.1644150213581303,1.426074,1.00448,0.0,0.0750565263157894,0.2204844325182186,1.4260229999999998,1.00429,8.3e-05,0.0891264374999999,0.2375616792785003,14,1,0,0,2,3,0,15,35,0,0,0.85,146.43243243243242,64240,65160,0,0,0,0,0,0,0,0,2910.0,12.0,0,0,6947.030681525196,0,214.2,66.70588235294117,0,20,17,4284,1134,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.001406,490.1554207392204,4.496838722378168,2.997892481585445,1.4989462407927228,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2501757499999999,2.000148,0.0,0.6614274391601376,2.001406,2.000154,0.0,0.4002811999999999,0.7999365183691516,2.001345,2.001279,6.6e-05,1.0006725,1.0006065,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.260594,4298.767089165901,29.35124235082826,15.865536405853112,13.485705944975146,20,17,4285,1134,309,66,214.25,115.67578614385988,74,66,66.70588235294117,2.0512465616661992,309,66,146.45945945945945,112.4339072148598,12641.383491599709,400,340,20,14,0.0350164999999999,1.005922,0.0,0.1645466236799534,1.260594,1.005948,0.0,0.0663470526315789,0.2218747889768541,1.2605499999999998,1.005942,0.000196,0.0787843749999999,0.2397623268947487,14,1,0,0,2,3,0,15,35,0,0,0.85,146.45945945945945,64240,65160,0,0,0,0,0,0,0,0,2910.0,12.0,0,0,11524.432986016229,0,214.25,66.70588235294117,0,20,17,4285,1134,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.03461,482.1562854797726,4.423452160364886,2.948968106909924,1.474484053454962,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.25432625,2.034377,0.0,0.6727959447521497,2.03461,2.034382,0.0,0.4069219999999999,0.8137300014277463,2.03457,2.034504,6.6e-05,1.017285,1.017219,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.283254,4222.079183076772,28.832951231790435,14.806110092000493,14.02684113978994,19,18,4218,1200,309,66,222.0,113.39497807500814,74,66,66.66666666666667,2.0,309,66,146.43243243243242,112.39494567373656,12632.623813002192,380,360,20,14,0.0356459444444444,1.002832,0.0,0.1639655213218018,1.283234,1.003626,0.0,0.0712907777777777,0.2265422447775237,1.283222,1.002846,0.000157,0.0754836470588235,0.2322598601361493,14,1,0,0,2,3,0,15,35,0,0,0.9473684210526316,146.43243243243242,64240,65160,0,0,0,0,0,0,0,0,2909.0,12.0,0,0,10554.46306119339,0,222.0,66.66666666666667,0,19,18,4218,1200,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.417435,3823.808499155164,26.10348975438027,14.109994461827174,11.993495292553098,20,17,4286,1134,309,66,214.3,115.71650703335284,74,66,66.70588235294117,2.0512465616661992,309,66,146.48648648648648,112.47284876483234,12650.141709276846,400,340,20,14,0.0393731944444444,1.002568,0.0,0.1640928735501161,1.417435,1.002592,0.0,0.0746018421052631,0.2199861837425401,1.41728,1.002594,0.000113,0.08858,0.2371358276086197,14,1,0,0,2,3,0,15,35,0,0,0.85,146.48648648648648,64240,65160,0,0,0,0,0,0,0,0,2911.0,12.0,0,0,7076.113801217353,0,214.3,66.70588235294117,0,20,17,4286,1134,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.048324,478.92813832186704,4.393836131393275,2.929224087595517,1.4646120437977586,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2560405,2.046351,0.0,0.6766740426970729,2.048324,2.046355,0.0,0.4096648,0.8183454284834492,2.048282,2.048239,4.3e-05,1.024141,1.024098,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.231763,4292.2217991610405,28.414557021115264,15.425045240034,12.989511781081264,19,16,4219,1068,552,66,222.05263157894737,138.1419840462438,74,66,66.75,2.1065374432940898,552,66,151.05714285714285,127.8550390888375,16346.911020408164,380,320,20,13,0.0362283235294117,1.001075,0.0,0.1683374229421583,1.231763,1.00109,0.0,0.0684312777777777,0.226550191687995,1.231631,1.00117,7e-05,0.0821087333333333,0.2459358894127943,13,1,0,0,2,3,0,14,33,0,0,0.8421052631578947,151.05714285714285,64240,65160,0,0,0,0,0,0,0,0,2910.0,11.0,0,0,12786.824737013245,0,222.05263157894737,66.75,0,19,16,4219,1068,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.001744,490.07265664340696,4.496079418746853,2.9973862791645685,1.4986931395822842,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2502179999999999,2.000294,0.0,0.661466672267205,2.001744,2.000302,0.0,0.4003488,0.7999767358905883,2.001706,2.001534,0.000172,1.000853,1.000681,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.935177,2800.7773965895626,19.1196980947996,10.334971943134915,8.78472615166468,20,17,4286,1134,309,66,214.3,115.71650703335284,74,66,66.70588235294117,2.0512465616661992,309,66,146.48648648648648,112.47284876483234,12650.141709276846,400,340,20,14,0.0537549166666666,1.557505,0.0,0.2549886125696351,1.935177,1.557529,0.0,0.1018514210526315,0.3439534174251715,1.935144,1.557516,0.000127,0.1209464999999999,0.3717225209048746,14,1,0,0,2,3,0,15,35,0,0,0.85,146.48648648648648,64240,65160,0,0,0,0,0,0,0,0,2911.0,12.0,0,0,7751.525141197053,0,214.3,66.70588235294117,0,20,17,4286,1134,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.005665,489.1145829438116,4.487289751778088,2.991526501185392,1.495763250592696,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2507081249999999,2.004902,0.0,0.6630229741058067,2.005665,2.0052,0.0,0.4011329999999999,0.8020335072566481,2.0056190000000003,2.005002,0.000617,1.0028095,1.0021925,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.262892,4184.839241993774,27.71416716552168,15.04483360414034,12.669333561381338,19,16,4217,1068,550,66,221.94736842105263,137.8910606179311,74,66,66.75,2.1065374432940898,550,66,151.0,127.67615282424514,16301.2,380,320,20,13,0.0371438823529411,1.002215,0.0,0.1684676291209478,1.262892,1.002243,0.0,0.0701606666666666,0.2264911270614271,1.262848,1.002242,3.3e-05,0.0841898666666666,0.2457872215191741,13,1,0,0,2,3,0,14,33,0,0,0.8421052631578947,151.0,64240,65160,0,0,0,0,0,0,0,0,2908.0,11.0,0,0,11456.667165696184,0,221.94736842105263,66.75,0,19,16,4217,1068,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.254901,4213.8782262505165,27.89064635377612,15.14063659204989,12.750009761726224,19,16,4220,1068,551,66,222.1052631578948,138.08231516661667,74,66,66.75,2.1065374432940898,551,66,151.0857142857143,127.83591523703264,16342.021224489794,380,320,20,13,0.0369088529411764,1.010973,0.0,0.1699588771255343,1.254901,1.011175,0.0,0.0697167222222222,0.2286988727895277,1.254735,1.011216,7.9e-05,0.083649,0.2482064841911535,13,1,0,0,2,3,0,14,33,0,0,0.8421052631578947,151.0857142857143,64240,65160,0,0,0,0,0,0,0,0,2911.0,11.0,0,0,12071.725373431422,0,222.1052631578948,66.75,0,19,16,4220,1068,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.027398,483.87144507393225,4.439187569485617,2.959458379657078,1.479729189828539,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.25342475,2.025782,0.0,0.6698881360775376,2.027398,2.025791,0.0,0.4054795999999999,0.8101557541640002,2.026893,2.025959,0.000934,1.0134465,1.0125125,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.311911,4030.7612330409606,26.67863902353132,14.482689755631288,12.195949267900032,19,16,4220,1068,551,66,222.1052631578948,138.08231516661667,74,66,66.75,2.1065374432940898,551,66,151.0857142857143,127.83591523703264,16342.021224489794,380,320,20,13,0.0385856176470588,1.035404,0.0,0.1740285448354099,1.311911,1.035846,0.0,0.0728839444444444,0.2340134174387994,1.311859,1.035423,0.000109,0.0874572666666666,0.2537564762960653,13,1,0,0,2,3,0,14,33,0,0,0.8421052631578947,151.0857142857143,64240,65160,0,0,0,0,0,0,0,0,2911.0,11.0,0,0,10642.420520019888,0,222.1052631578948,66.75,0,19,16,4220,1068,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.428656,3795.875284183177,25.89846681076481,13.999171249062057,11.899295561702749,20,17,4289,1134,309,66,214.45,115.8384543232514,74,66,66.70588235294117,2.0512465616661992,309,66,146.56756756756758,112.58955367522324,12676.407596785974,400,340,20,14,0.0396848888888888,1.028823,0.0,0.1687424337486931,1.428656,1.028889,0.0,0.0751924210526315,0.2264738073160862,1.4286100000000002,1.028847,6.3e-05,0.089288125,0.2442716597834456,14,1,0,0,2,3,0,15,35,0,0,0.85,146.56756756756758,64240,65160,0,0,0,0,0,0,0,0,2914.0,12.0,0,0,7346.897612384338,0,214.45,66.70588235294117,0,20,17,4289,1134,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.003818,489.565419613957,4.491425868017954,2.9942839120119693,1.4971419560059849,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2504772499999999,2.003358,0.0,0.6625266559259616,2.0038180000000003,2.003366,0.0,0.4007636,0.8013012071875595,2.003777,2.003447,0.00033,1.0018885,1.0015585,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.433934,3779.811344176231,25.803140172420765,13.947643336443658,11.855496835977108,20,17,4286,1134,309,66,214.3,115.71650703335284,74,66,66.70588235294117,2.0512465616661992,309,66,146.48648648648648,112.47284876483234,12650.141709276846,400,340,20,14,0.0398314999999999,1.000802,0.0,0.1637090378041175,1.433934,1.000879,0.0,0.0754702105263158,0.2193617941823576,1.433724,1.000814,9.4e-05,0.08960775,0.2363779169932388,14,1,0,0,2,3,0,15,35,0,0,0.85,146.48648648648648,64240,65160,0,0,0,0,0,0,0,0,2911.0,12.0,0,0,6762.281753222015,0,214.3,66.70588235294117,0,20,17,4286,1134,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.005242,489.2177602503838,4.488236332572328,2.9921575550482187,1.4960787775241091,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.25065525,2.004454,0.0,0.6628736361546879,2.005242,2.004474,0.0,0.4010483999999999,0.8017128162172786,2.005192,2.004874,0.000318,1.002596,1.002278,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.251387,4223.31381099532,27.968965635730594,15.183152773682322,12.785812862048273,19,16,4217,1068,551,66,221.94736842105263,137.98339857587388,74,66,66.75,2.1065374432940898,551,66,151.0,127.73029621600574,16315.028571428573,380,320,20,13,0.0368055,1.01155,0.0,0.1700688224893,1.251387,1.012109,0.0,0.0695214999999999,0.2289657178146132,1.251342,1.011564,0.000119,0.0834227999999999,0.2485967650428299,13,1,0,0,2,3,0,14,33,0,0,0.8421052631578947,151.0,64240,65160,0,0,0,0,0,0,0,0,2665.0,10.0,0,0,12365.9581181471,0,221.94736842105263,66.75,0,19,16,4217,1068,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.028173,483.6865494215731,4.437491279097,2.9583275193980003,1.4791637596990002,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.253521625,2.027468,0.0,0.6704887231087368,2.028173,2.027475,0.0,0.4056346,0.8109202200341535,2.028112,2.027937,0.000175,1.014056,1.013881,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.309169,4039.203494735973,26.7345163229499,14.513023146744231,12.22149317620567,19,16,4220,1068,552,66,222.1052631578948,138.1749062208521,74,66,66.75,2.1065374432940898,552,66,151.0857142857143,127.8902143980356,16355.90693877551,380,320,20,13,0.0385049705882353,1.01505,0.0,0.1707720151422194,1.3091689999999998,1.015078,0.0,0.0727316111111111,0.2293474834913023,1.309127,1.015282,2.6e-05,0.0872751333333333,0.2487714957256603,13,1,0,0,2,3,0,14,33,0,0,0.8421052631578947,151.0857142857143,64240,65160,0,0,0,0,0,0,0,0,2911.0,11.0,0,0,10062.4626243981,0,222.1052631578948,66.75,0,19,16,4220,1068,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.509278,3589.1333472031,24.51503301578636,13.251369197722356,11.263663818064002,20,17,4283,1134,309,66,214.15,115.59423644801672,74,66,66.70588235294117,2.0512465616661992,309,66,146.40540540540542,112.3559641206656,12623.862673484293,400,340,20,14,0.0419243888888888,1.00444,0.0,0.1653943662770352,1.509278,1.004459,0.0,0.0794356842105263,0.2210438065959473,1.509235,1.004612,3.6e-05,0.0943271874999999,0.2381821029042743,14,1,0,0,2,3,0,15,35,0,0,0.85,146.40540540540542,64240,65160,0,0,0,0,0,0,0,0,2666.0,11.0,0,0,5535.817737457718,0,214.15,66.70588235294117,0,20,17,4283,1134,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.00127,490.18873015635074,4.497144313361016,2.998096208907344,1.499048104453672,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.25015875,2.000701,0.0,0.6616427922013036,2.00127,2.000707,0.0,0.400254,0.8002265155866806,2.00123,2.001121,0.000109,1.000615,1.000506,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.256458,4208.656397587503,27.85608432593847,15.121874348366598,12.734209977571872,19,16,4220,1068,550,66,222.1052631578948,137.99004340010308,74,66,66.75,2.1065374432940898,550,66,151.0857142857143,127.78181659790732,16328.192653061224,380,320,20,13,0.0369546470588235,1.002171,0.0,0.1684750118903799,1.256458,1.002189,0.0,0.0698032222222222,0.226546857336538,1.256422,1.002194,3.3e-05,0.0837614666666666,0.2458228812552828,13,1,0,0,2,3,0,14,33,0,0,0.8421052631578947,151.0857142857143,64240,65160,0,0,0,0,0,0,0,0,2911.0,11.0,0,0,11549.2041324806,0,222.1052631578948,66.75,0,19,16,4220,1068,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.009752,488.1199272348031,4.478164470044065,2.985442980029376,1.492721490014688,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.251219,2.00943,0.0,0.6645412963490305,2.009752,2.009436,0.0,0.4019504,0.803742802324873,2.009711,2.009523,0.000188,1.0048555,1.0046675,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.348093,3921.8362531368384,25.96260050308102,14.093983130243982,11.868617372837038,19,16,4219,1068,551,66,222.05263157894737,138.0493709107878,74,66,66.75,2.1065374432940898,551,66,151.05714285714285,127.80072498277327,16333.02530612245,380,320,20,13,0.039649794117647,1.007973,0.0,0.1697105394031745,1.348093,1.009113,0.0,0.0748940555555555,0.2278130854317665,1.348052,1.007995,0.000168,0.0898701333333333,0.2465647478863288,13,1,0,0,2,3,0,14,33,0,0,0.8421052631578947,151.05714285714285,64240,65160,0,0,0,0,0,0,0,0,2910.0,11.0,0,0,8648.256677880672,0,222.05263157894737,66.75,0,19,16,4219,1068,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.534781,3442.8364698285945,22.8045564806966,12.379616375235294,10.4249401054613,19,16,4216,1068,551,66,221.8947368421053,137.95037045670182,74,66,66.75,2.1065374432940898,551,66,150.97142857142856,127.69505767688132,16306.027755102046,380,320,20,13,0.0451406176470588,1.062184,0.0,0.1808234596307249,1.5347810000000002,1.062299,0.0,0.0852656111111111,0.2415791088270716,1.534743,1.062209,5.5e-05,0.1023162,0.2615233985392002,13,1,0,0,2,3,0,14,33,0,0,0.8421052631578947,150.97142857142856,64240,65160,0,0,0,0,0,0,0,0,2664.0,10.0,0,0,5902.724692400242,0,221.8947368421053,66.75,0,19,16,4216,1068,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.004378,489.4286407054957,4.490171015646749,2.9934473437645,1.49672367188225,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.25054725,2.00315,0.0,0.6624216139392929,2.004378,2.003157,0.0,0.4008755999999999,0.8011407383666367,2.004246,2.003829,0.000417,1.002123,1.001706,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.382562,3919.534892467752,26.761910134952355,14.465897370244516,12.29601276470784,20,17,4285,1134,309,66,214.25,115.67578614385988,74,66,66.70588235294117,2.0512465616661992,309,66,146.45945945945945,112.4339072148598,12641.383491599709,400,340,20,14,0.0384044999999999,1.023268,0.0,0.1674535857216195,1.3825619999999998,1.023391,0.0,0.0727664210526315,0.2250454468516633,1.382509,1.023297,8.3e-05,0.0864068125,0.2428256902031832,14,1,0,0,2,3,0,15,35,0,0,0.85,146.45945945945945,64240,65160,0,0,0,0,0,0,0,0,2910.0,12.0,0,0,8184.664020948238,0,214.25,66.70588235294117,0,20,17,4285,1134,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.004014,489.5175383006306,4.490986589914042,2.9939910599426947,1.496995529971347,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.25050175,2.003491,0.0,0.662567667729446,2.004014,2.003502,0.0,0.4008028,0.8013496100642715,2.003966,2.003578,0.000388,1.001983,1.001595,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.372419,3948.502607439856,26.95969671069841,14.57280903280995,12.386887677888458,20,17,4285,1134,309,66,214.25,115.67578614385988,74,66,66.70588235294117,2.0512465616661992,309,66,146.45945945945945,112.4339072148598,12641.383491599709,400,340,20,14,0.03812275,1.009152,0.0,0.1650476121594033,1.372419,1.009241,0.0,0.0722325789473684,0.2217287639506563,1.372379,1.009291,9.5e-05,0.0857736874999999,0.2392630924118152,14,1,0,0,2,3,0,15,35,0,0,0.85,146.45945945945945,64240,65160,0,0,0,0,0,0,0,0,2910.0,12.0,0,0,8141.955412301907,0,214.25,66.70588235294117,0,20,17,4285,1134,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.275996,4142.646215191898,27.42955307069928,14.890328809808182,12.539224260891102,19,16,4218,1068,550,66,222.0,137.92408285567444,74,66,66.75,2.1065374432940898,550,66,151.02857142857144,127.71139018769416,16310.199183673463,380,320,20,13,0.037529294117647,1.002458,0.0,0.168520442584612,1.275996,1.002514,0.0,0.0708886666666666,0.2264624480847885,1.275914,1.002776,9.7e-05,0.0850609333333333,0.2457270656275553,13,1,0,0,2,3,0,14,33,0,0,0.8421052631578947,151.02857142857144,64240,65160,0,0,0,0,0,0,0,0,2909.0,11.0,0,0,10765.899964841508,0,222.0,66.75,0,19,16,4218,1068,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.013475,487.217372949751,4.469884155502303,2.9799227703348685,1.4899613851674345,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.251684375,2.008655,0.0,0.6640742044046993,2.013475,2.008661,0.0,0.402695,0.8029850178320889,2.013421,2.01331,0.000111,1.0067105,1.0065995,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.402256,3863.773804497895,26.38605219018496,14.262730913613492,12.123321276571469,20,17,4284,1134,309,66,214.2,115.63502929476,74,66,66.70588235294117,2.0512465616661992,309,66,146.43243243243242,112.39494567373656,12632.623813002192,400,340,20,14,0.0389515555555555,1.003357,0.0,0.1641792874479408,1.4022560000000002,1.003378,0.0,0.073802947368421,0.2202346049840281,1.402212,1.003374,4.4e-05,0.08763825,0.2374637704823358,14,1,0,0,2,3,0,15,35,0,0,0.85,146.43243243243242,64240,65160,0,0,0,0,0,0,0,0,2909.0,12.0,0,0,7326.422469374596,0,214.2,66.70588235294117,0,20,17,4284,1134,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,2.006464,488.9198111702976,4.485502854773373,2.9903352365155818,1.4951676182577909,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.250808,2.006239,0.0,0.6634905536085273,2.006464,2.006245,0.0,0.4012927999999999,0.8024761008801196,2.006427,2.006325,0.000102,1.0032135,1.0031115,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
6,1.345593,4027.963879122439,27.497170392533253,14.863335347315273,12.633835045217982,20,17,4286,1134,309,66,214.3,115.71650703335284,74,66,66.70588235294117,2.0512465616661992,309,66,146.48648648648648,112.47284876483234,12650.141709276846,400,340,20,14,0.0373775833333333,1.002846,0.0,0.1641361927286766,1.345593,1.003522,0.0,0.0708206842105263,0.2208031972690071,1.345548,1.002927,8.8e-05,0.0840967499999999,0.2383272300431961,14,1,0,0,2,3,0,15,35,0,0,0.85,146.48648648648648,64240,65160,0,0,0,0,0,0,0,0,2669.0,11.0,0,0,8318.8400376514,0,214.3,66.70588235294117,0,20,17,4286,1134,availability_abuse,mqtt_abuse,1,mqtt_abuse_17
