protocol,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Attack_Type,capture_id,Label
6,2.006407,488.9337008892015,4.485630283387169,2.99042018892478,1.4952100944623898,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.250800875,2.005859,0.0,0.6633496266081028,2.006407,2.005867,0.0,0.4012813999999999,0.802292807324757,2.006353,2.00604,0.000313,1.0031765,1.0028635,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.003646,489.60744562662273,4.491811427767181,2.994540951844787,1.4972704759223936,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.25045575,2.003397,0.0,0.6625495168351099,2.0036460000000003,2.003404,0.0,0.4007292,0.8013374010805686,2.003603,2.003465,0.000138,1.0018015,1.0016635,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.067576,474.4686531474538,4.352923423371136,2.901948948914091,1.4509744744570454,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.258447,2.066709,0.0,0.6834588119524834,2.067576,2.066721,0.0,0.4135151999999999,0.8266029177031495,2.067516,2.067098,0.000418,1.033758,1.03334,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.002687,489.8418974108286,4.493962361567235,2.99597490771149,1.497987453855745,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.250335875,2.001855,0.0,0.6620120376819891,2.002687,2.001862,0.0,0.4005374,0.800662340325708,2.002649,2.002529,0.00012,1.0013245,1.0012045,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.020187,485.5986104256685,4.455033123171271,2.9700220821141805,1.4850110410570905,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2525233749999999,2.016342,0.0,0.6666615216106554,2.020187,2.01635,0.0,0.4040374,0.8061575718038254,2.019533,2.01945,8.3e-05,1.0097665,1.0096835,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.003229,489.70936423144826,4.492746460838975,2.9951643072259837,1.4975821536129916,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2504036249999999,2.000847,0.0,0.6616058216732863,2.003229,2.000852,0.0,0.4006458,0.8001035912323855,2.003175,2.003125,5e-05,1.0015875,1.0015375,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.004604,489.37346228980886,4.489664791649623,2.9931098610997484,1.4965549305498742,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2505754999999999,2.004332,0.0,0.662857652017573,2.004604,2.00434,0.0,0.4009208,0.801709600727695,2.004523,2.004407,0.000116,1.0022615,1.0021455,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.027798,483.775997411971,4.438311902862119,2.958874601908079,1.4794373009540396,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2534747499999999,2.025251,0.0,0.6696689510238901,2.027798,2.025255,0.0,0.4055595999999999,0.8098482606697628,2.027749,2.027702,4.7e-05,1.0138745,1.0138275,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.006096,489.0094990469051,4.486325679329404,2.990883786219603,1.4954418931098017,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.250762,2.004184,0.0,0.662731281012146,2.006096,2.004845,0.0,0.4012192,0.8018129462550228,2.006031,2.004872,0.001159,1.0030155,1.0018565,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.004168,489.47992383872014,4.490641503107524,2.9937610020716825,1.4968805010358412,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.250521,2.004012,0.0,0.6627573020825571,2.004168,2.004016,0.0,0.4008336,0.8015912006080407,2.004128,2.004085,4.3e-05,1.0020639999999998,1.002021,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.019491,485.7659677611834,4.45656851157049,2.971045674380327,1.4855228371901634,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.252436375,2.019189,0.0,0.6677697265532365,2.019491,2.019195,0.0,0.4038982,0.8076484017651245,2.019447,2.019286,0.000161,1.0097235,1.0095625,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.017687,486.20028775523656,4.460553098671895,2.9737020657812634,1.4868510328906317,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.252210875,2.017339,0.0,0.667155723834293,2.017687,2.017373,0.0,0.4035374,0.8069178023688907,2.017645,2.017413,0.000232,1.0088225,1.0085905,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.009181,488.2586486732654,4.479437143791426,2.986291429194284,1.4931457145971418,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.251147625,2.007873,0.0,0.6639798346465308,2.009181,2.007938,0.0,0.4018362,0.8030509562179474,2.009119,2.008205,0.000914,1.0045594999999998,1.0036455,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.035069,482.047537454504,4.42245447205967,2.948302981373113,1.4741514906865565,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.254383625,2.03418,0.0,0.6726998283671807,2.035069,2.034186,0.0,0.4070138,0.81358613581855,2.034962,2.034819,0.000143,1.017481,1.017338,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.035359,481.9788548359282,4.421824356292919,2.9478829041952794,1.4739414520976395,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.254419875,2.034543,0.0,0.6728233382423722,2.035359,2.034548,0.0,0.4070718,0.8137381482679549,2.035312,2.035262,5e-05,1.017656,1.0176059999999998,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.006057,489.0190059405092,4.486412898536781,2.990941932357854,1.495470966178927,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2507571249999999,2.005268,0.0,0.6631427934190414,2.006057,2.005276,0.0,0.4012113999999999,0.8020323148164542,2.005983,2.005663,0.00032,1.0029915,1.0026715000000002,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.006756,488.8486691954577,4.484850176105116,2.989900117403411,1.4949500587017055,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2508444999999999,2.005973,0.0,0.6633762501128225,2.006756,2.005979,0.0,0.4013511999999999,0.802313941811907,2.006682,2.006619,6.3e-05,1.003341,1.003278,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.114889,463.85413135157455,4.255542489463987,2.837028326309324,1.418514163154662,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.264361125,2.108873,0.0,0.6971624124324327,2.114889,2.108885,0.0,0.4229777999999999,0.8429564262934116,2.11484,2.114572,0.000268,1.05742,1.057152,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.043345,480.0951381191135,4.4045425515515,2.936361701034333,1.4681808505171667,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.255418125,2.042686,0.0,0.6755237828532459,2.043345,2.04269,0.0,0.408669,0.8170105290596933,2.043285,2.043234,5.1e-05,1.0216425,1.0215915,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.010459,487.9482744985101,4.476589674298257,2.9843931161988384,1.4921965580994192,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.251307375,2.009505,0.0,0.6645362957021116,2.010459,2.009509,0.0,0.4020918,0.8037086694295141,2.0104100000000003,2.010361,4.9e-05,1.005205,1.005156,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.010348,487.9752162312197,4.476836846157979,2.9845578974386524,1.4922789487193262,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2512935,2.007178,0.0,0.6636626918516288,2.010348,2.007186,0.0,0.4020696,0.8025590604244899,2.010286,2.010212,7.4e-05,1.005143,1.0050690000000002,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.10835,465.2927644840752,4.268740958569497,2.845827305712998,1.422913652856499,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2635437499999999,2.105223,0.0,0.6960897615774402,2.10835,2.105231,0.0,0.4216699999999999,0.8417811896087961,2.10792,2.107676,0.000244,1.05396,1.053716,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.002023,490.004360589264,4.495452849442789,2.9969685662951924,1.4984842831475962,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.250252875,2.001179,0.0,0.6617878994841243,2.002023,2.001187,0.0,0.4004046,0.8003912313021926,2.001948,2.001302,0.000646,1.000974,1.000328,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.015673,486.6860844988249,4.465009949530504,2.9766732996870027,1.4883366498435011,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.251959125,2.01474,0.0,0.666268566437446,2.015673,2.01475,0.0,0.4031345999999999,0.805807720590365,2.015626,2.015081,0.000545,1.0078129999999998,1.007268,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.016823,486.4085742774651,4.462463984196927,2.9749759894646184,1.4874879947323092,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.252102875,2.015818,0.0,0.6666217064363485,2.016823,2.015826,0.0,0.4033646000000001,0.8062307621346633,2.016745,2.016624,0.000121,1.0083725,1.0082515,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.015744,486.66894208788415,4.464852679705359,2.976568453136906,1.488284226568453,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.251968,2.015542,0.0,0.6665683181799522,2.015744,2.015546,0.0,0.4031488,0.8061986010976203,2.015694,2.015643,5.1e-05,1.007847,1.007796,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.003574,489.6250400534245,4.49197284452683,2.994648563017887,1.4973242815089436,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.25044675,2.001512,0.0,0.6618405086464846,2.003574,2.001519,0.0,0.4007148,0.8004021731500733,2.002755,2.001908,0.000847,1.0013774999999998,1.0005304999999998,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.001074,490.2367428690793,4.497584796964031,2.9983898646426868,1.4991949323213434,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.25013425,2.000755,0.0,0.6616724519085614,2.001074,2.000762,0.0,0.4002148,0.800273602681333,2.001033,2.000818,0.000215,1.0005165,1.0003015,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.018908,485.9062423844969,4.457855434720155,2.9719036231467704,1.4859518115733852,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2523635,2.003466,0.0,0.6618726072564871,2.018908,2.00362,0.0,0.4037816,0.7999400790170724,2.018861,2.003682,0.015179,1.0094305,0.9942515,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.006995,488.7904553823004,4.484316104424774,2.9895440696165165,1.4947720348082585,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.250874375,2.006449,0.0,0.6635448472480849,2.006995,2.006458,0.0,0.4013989999999999,0.802529509857924,2.00692,2.006538,0.000382,1.00346,1.003078,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.054458,477.4982014721158,4.38071744469831,2.92047829646554,1.46023914823277,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.25680725,2.046419,0.0,0.6764120181146529,2.054458,2.046423,0.0,0.4108915999999999,0.8177714361180879,2.051733,2.051655,7.8e-05,1.0258664999999998,1.0257884999999998,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.066755,474.6571315903433,4.354652583397645,2.903101722265097,1.4515508611325485,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2583443749999999,2.06578,0.0,0.6831464779856765,2.066755,2.065792,0.0,0.4133509999999999,0.8262205244468331,2.066699,2.066197,0.000502,1.0333495,1.0328475,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.984789,328.66644844911986,3.0152885178818334,2.010192345254556,1.0050961726272778,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.373098625,2.982326,0.0,0.9861954194609376,2.984789,2.982336,0.0,0.5969578,1.1926892779490224,2.984744,2.984104,0.00064,1.492372,1.491732,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.472611,396.7465970182936,3.639877036865079,2.4265846912433857,1.2132923456216929,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.309076375,2.470441,0.0,0.8169191236546824,2.472611,2.470778,0.0,0.4945222,0.9881279835054568,2.472563,2.471145,0.001418,1.2362815,1.2348635,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.004769,489.33318502031904,4.489295275415771,2.992863516943848,1.4964317584719238,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.250596125,2.003574,0.0,0.6625633838479978,2.004769,2.003871,0.0,0.4009538,0.8014586257122448,2.004722,2.004115,0.000607,1.002361,1.001754,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.005023,489.2711953927711,4.488726563236432,2.9924843754909545,1.4962421877454772,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2506278749999999,2.003847,0.0,0.6626546415785597,2.005023,2.003852,0.0,0.4010046,0.8014238186100037,2.004994,2.004963,3.1e-05,1.002497,1.002466,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.053809,477.6490900565729,4.382101743638283,2.9214011624255223,1.4607005812127611,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.256726125,2.052951,0.0,0.6789092176330421,2.053809,2.052963,0.0,0.4107618,0.8211006318705157,2.053775,2.053578,0.000197,1.0268875,1.0266905,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.053244,477.7805268151277,4.383307585459887,2.922205056973258,1.461102528486629,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2566555,2.053088,0.0,0.6789876633181563,2.053244,2.053096,0.0,0.4106488,0.8212236002362329,2.0532,2.053131,6.9e-05,1.0266,1.026531,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.005367,489.1872659717648,4.4879565685483005,2.991971045698867,1.4959855228494334,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.250670875,2.005156,0.0,0.6631330465974452,2.005367,2.005162,0.0,0.4010734,0.8020443008955551,2.005332,2.005196,0.000136,1.002666,1.00253,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.004244,489.46136298774,4.49047122007101,2.99364748004734,1.49682374002367,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.2505305,2.003464,0.0,0.662546605659368,2.004244,2.00347,0.0,0.4008488,0.8013106210431509,2.004192,2.003953,0.000239,1.002096,1.001857,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.011392,487.7219358533792,4.474513172966781,2.9830087819778544,1.4915043909889272,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.251424,2.010698,0.0,0.6649430947319853,2.011392,2.010703,0.0,0.4022784,0.8042123310555739,2.011328,2.011268,6e-05,1.005664,1.005604,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
6,2.012368,487.4853903460997,4.472343030698163,2.9815620204654416,1.4907810102327208,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.251546,2.011768,0.0,0.665301389750728,2.012368,2.011774,0.0,0.4024736,0.804650210299755,2.0123200000000003,2.012119,0.000201,1.0061600000000002,1.0059590000000005,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,dos_flood,flood_05,1
