protocol,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,capture_id,Label,Attack_Type
6,0.012964,473002.15982721385,1465.5970379512496,848.5035482875655,617.0934896636841,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0007202222222222,0.002975,0.0,0.0009156540197861,0.012964,0.003042,0.0,0.0012963999999999,0.0010084656860796,0.012928,0.003245,0.000311,0.0018468571428571,0.00082095892164,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,521206.915064963,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.011012,556847.0759171813,1725.3904831093355,998.9102796948785,726.480203414457,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006117777777777,0.002682,0.0,0.0007965512856164,0.011012,0.002758,0.0,0.0011011999999999,0.0008841482681089,0.010979,0.002748,0.000302,0.0015684285714285,0.0006614742964756,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,528470.3320631464,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.013505,454054.0540540541,1406.8863383931878,814.5131432802666,592.3731951129212,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0007502777777777,0.003355,0.0,0.0010768838173976,0.013505,0.003368,0.0,0.0013505,0.0011440717853351,0.013463,0.003368,0.000307,0.0019232857142857,0.000894199037333,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,424523.3514080812,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.017028,360112.75546159263,1115.809255344139,645.9948320413436,469.8144233027954,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.000946,0.003885,0.0,0.0011916552447005,0.017028,0.004091,0.0,0.0017028,0.0012734672198372,0.01697,0.003977,0.001358,0.0024242857142857,0.0008266069569175,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,359528.92378342344,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.011989,511468.8464425724,1584.7860538827258,917.5077154057886,667.2783384769372,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006660555555555,0.002508,0.0,0.0007728358652982,0.011989,0.002575,0.0,0.0011989,0.0007819760162562,0.011946,0.00257,0.001006,0.0017065714285714,0.0004608687005901,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,553099.3618960802,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.01379,444670.0507614213,1377.8100072516315,797.6794778825235,580.130529369108,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0007661111111111,0.002789,0.0,0.0009848380514857,0.01379,0.002795,0.0,0.001379,0.0010625142822569,0.013752,0.003012,0.000387,0.0019645714285714,0.0007898596361999,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,412790.2032485756,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.011069,553979.5826181227,1716.5055560574576,993.7663745595808,722.7391814978769,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006149444444444,0.002007,0.0,0.0007701046445647,0.011069,0.002076,0.0,0.0011068999999999,0.0008034060554912,0.011035,0.002071,0.000389,0.0015764285714285,0.0005277482779677,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,557226.4952359087,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.012126,505690.2523503216,1566.881081972621,907.1416790367804,659.7394029358404,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006736666666666,0.002118,0.0,0.000864434368693,0.012126,0.002181,0.0,0.0012126,0.0009054438911384,0.01209,0.002196,0.000295,0.0017271428571428,0.0005981352996895,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,487104.8670346212,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.014074,435697.0299843684,1350.0071053005545,781.5830609634787,568.4240443370754,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0007818888888888,0.003755,0.0,0.0010872728824851,0.014074,0.003763,0.0,0.0014073999999999,0.0012014601283438,0.0140369999999999,0.003835,0.000354,0.0020052857142857,0.0009966973626196,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,400958.20254419296,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.012678,483672.5035494557,1498.6590944943998,867.6447389178104,631.0143555765893,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0007043333333333,0.003375,0.0,0.0010162991685522,0.012678,0.003389,0.0,0.0012678,0.0010895625544226,0.0126369999999999,0.003402,0.00035,0.0018052857142857,0.0008804154399706,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,441835.0628072092,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.012128,505606.8601583114,1566.622691292876,906.9920844327175,659.6306068601583,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006737777777777,0.002604,0.0,0.000938994293886,0.012128,0.002621,0.0,0.0012128,0.0009860017038524,0.012093,0.002622,0.000262,0.0017275714285714,0.0007305752835252,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,487643.15852923447,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.01039,590182.8681424446,1828.681424446584,1058.7102983638113,769.9711260827719,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0005772222222222,0.002008,0.0,0.0007185539147447,0.01039,0.002085,0.0,0.001039,0.0007569368533768,0.010356,0.00209,0.000264,0.0014794285714285,0.0005411915048279,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,570924.488355681,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.012059,508499.8756115764,1575.586698731238,912.1817729496642,663.4049257815739,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006699444444444,0.002158,0.0,0.0008381503095256,0.012059,0.002365,0.0,0.0012059,0.0009051810260936,0.0120159999999999,0.002359,0.000312,0.0017165714285714,0.0006412959773866,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,530607.7831219939,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.013361,458947.68355662,1422.0492478107926,823.2916697851957,598.7575780255969,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0007422777777777,0.002468,0.0,0.0009458230869081,0.013361,0.002482,0.0,0.0013361,0.0009684932059648,0.013329,0.002487,0.000897,0.0019041428571428,0.0004891658873083,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,453094.37132455886,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.011072,553829.4797687861,1716.0404624277455,993.4971098265896,722.543352601156,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006151111111111,0.002218,0.0,0.0007822941964993,0.011072,0.002443,0.0,0.0011071999999999,0.0008499105600002,0.01103,0.002304,0.000459,0.0015757142857142,0.0005436741971558,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,523398.7491912874,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.010929,561076.0362338732,1738.4939152712966,1006.4964772623296,731.997438008967,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006071666666666,0.002237,0.0,0.0008061801735482,0.010929,0.00225,0.0,0.0010929,0.0008217603604457,0.010888,0.002259,0.000381,0.0015554285714285,0.0005461898825089,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,546068.1741478232,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.014084,435387.6739562625,1349.048565748367,781.0281170122125,568.0204487361545,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0007824444444444,0.002591,0.0,0.0009612906383389,0.014084,0.003003,0.0,0.0014084,0.0010886069263053,0.014049,0.003075,0.000336,0.0020069999999999,0.0008071537293831,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,406839.32612522,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.011062,554330.1392153318,1717.5917555595731,994.3952269029108,723.1965286566624,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006145555555555,0.002221,0.0,0.0007626185315682,0.011062,0.002382,0.0,0.0011062,0.0008183659083808,0.0110289999999999,0.002296,0.000355,0.0015755714285714,0.0005585035764415,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,559023.379016469,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.010648,575882.7948910594,1784.3726521412473,1033.0578512396694,751.3148009015778,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0005915555555555,0.002027,0.0,0.0007437882182316,0.010648,0.002112,0.0,0.0010647999999999,0.0007769290572504,0.010607,0.002099,0.000322,0.0015152857142857,0.0005358703772597,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,571394.9381989406,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.014116,434400.68007934256,1345.9903655426467,779.2575800510059,566.7327854916407,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0007842222222222,0.002995,0.0,0.0009752147088693,0.014116,0.003066,0.0,0.0014116,0.0010094282738263,0.014077,0.003059,0.001323,0.0020109999999999,0.000604225360039,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,439355.5394641564,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.011935,513782.9912023461,1591.9564306661082,921.6589861751152,670.2974444909929,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006630555555555,0.002736,0.0,0.0008782976256006,0.011935,0.002836,0.0,0.0011935,0.0009609402947113,0.011887,0.002884,0.000315,0.0016981428571428,0.0007338794039839,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,564746.9458987784,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.011673,525314.8290927783,1627.6878266084127,942.3455838259232,685.3422427824895,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006485,0.00198,0.0,0.000799268293851,0.011673,0.002119,0.0,0.0011673,0.0008574330352861,0.0116309999999999,0.002117,0.000389,0.0016615714285714,0.0005428830069026,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,507475.1698902248,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.010728,571588.3668903803,1771.0663683818048,1025.3542132736764,745.7121551081283,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.000596,0.002228,0.0,0.0007491523357917,0.010728,0.002319,0.0,0.0010728,0.0007989648052323,0.010689,0.002308,0.000365,0.001527,0.0005469552084037,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,578959.9236641221,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.013046,470029.1277019776,1456.385098880883,843.1703204047217,613.2147784761613,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0007247777777777,0.002949,0.0,0.0009231293129324,0.013046,0.003111,0.0,0.0013046,0.001025194635179,0.013006,0.00321,0.000371,0.001858,0.0007821959929765,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,467045.1265274704,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.011199,547548.8882935976,1696.5800517903383,982.2305562996696,714.3494954906688,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006221666666666,0.002177,0.0,0.0007933704648173,0.011199,0.002251,0.0,0.0011199,0.000853062301359,0.011162,0.002254,0.000338,0.0015945714285714,0.0006058450667439,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,516492.8708235794,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.012241,500939.465729924,1552.1607711788251,898.6193938403725,653.5413773384528,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006800555555555,0.002418,0.0,0.0009351848582691,0.012241,0.002438,0.0,0.0012241,0.0009721388223911,0.012208,0.002436,0.000348,0.001744,0.0006816255779909,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,461582.3507036896,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.015272,401519.1199580932,1244.1068622315347,720.2723939235201,523.8344683080146,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0008484444444444,0.004818,0.0,0.0012336918497935,0.015272,0.004896,0.0,0.0015272,0.0013865926438575,0.015238,0.004898,0.000929,0.0021768571428571,0.0011838039688794,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,375900.255556416,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.011432,536389.0832750176,1662.001399580126,962.2113365990205,699.7900629811057,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006351111111111,0.002439,0.0,0.0007962343240312,0.011432,0.002513,0.0,0.0011432,0.0008640491652678,0.011398,0.002511,0.000463,0.0016282857142857,0.0005933670784564,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,509445.8438287154,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.010868,564225.2484357748,1748.2517482517485,1012.1457489878544,736.1059992638941,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006037777777777,0.002493,0.0,0.0007582324882071,0.010868,0.002566,0.0,0.0010868,0.000806423313155,0.010825,0.002642,0.000366,0.0015464285714285,0.0006183292828589,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,548660.5629026789,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.010974,558775.2870420995,1731.3650446509937,1002.3692363768909,728.9958082741025,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006096666666666,0.002377,0.0,0.0007895593707885,0.010974,0.002446,0.0,0.0010974,0.0008528688293049,0.010941,0.002456,0.000342,0.001563,0.0006145225789179,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,525893.8244853738,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.010991,557911.0181057228,1728.6871076335185,1000.8188517878264,727.8682558456919,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006106111111111,0.002769,0.0,0.0008040085087228,0.0109909999999999,0.002851,0.0,0.0010991,0.0008743812040523,0.010956,0.002847,0.000332,0.0015651428571428,0.000694090037093,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,537898.9361702128,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.011348,540359.5347197744,1674.3038420867113,969.3338033133592,704.9700387733521,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006304444444444,0.002746,0.0,0.0008330968479262,0.011348,0.002823,0.0,0.0011348,0.0009005488104483,0.011312,0.002843,0.000341,0.001616,0.000677563492017,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,520201.4789411639,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.011162,549363.9132771904,1702.203906110016,985.4864719584305,716.7174341515857,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006201111111111,0.002772,0.0,0.0008242667373617,0.011162,0.002849,0.0,0.0011162,0.0008899840223284,0.011125,0.002848,0.000365,0.0015892857142857,0.0006786608061439,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,527666.0506576801,0,508.7272727272728,67.0,0,11,8,5596,536,flood_02,1,dos_flood
6,0.014106,551042.109740536,1488.7282007656315,850.7018290089324,638.0263717566993,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0007053,0.002798,0.0,0.000872344605073,0.014106,0.002867,0.0,0.0012823636363636,0.000913930002564,0.014063,0.00288,0.000399,0.0017578749999999,0.0006639528291791,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,538097.2515856237,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,flood_03,1,dos_flood
6,0.014112,550807.8231292517,1488.095238095238,850.3401360544218,637.7551020408164,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0007056,0.004041,0.0,0.0010320416367569,0.014112,0.004117,0.0,0.001282909090909,0.0011604628743068,0.014078,0.004133,0.000338,0.00175975,0.0010423422842329,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,514015.6717020761,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,flood_03,1,dos_flood
6,0.012052,644955.1941586458,1742.4493859940258,995.6853634251576,746.7640225688682,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0006026,0.002288,0.0,0.0007088330127752,0.012052,0.002341,0.0,0.0010956363636363,0.000737010209961,0.012019,0.002507,0.000376,0.001502375,0.0005669682393,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,652548.4565685571,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,flood_03,1,dos_flood
6,0.011829,657113.8726857723,1775.297996449404,1014.455997971088,760.8419984783161,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0005914499999999,0.002346,0.0,0.0007474021992876,0.011829,0.002539,0.0,0.0010753636363636,0.0008013164478449,0.011796,0.002422,0.000585,0.0014745,0.0005566078062693,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,634966.5702025746,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,flood_03,1,dos_flood
6,0.014642,530870.0997131539,1434.2302964075946,819.5601693757683,614.6701270318263,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0007321,0.004765,0.0,0.0011139901211411,0.014642,0.004864,0.0,0.0013310909090909,0.0012885385981833,0.014605,0.004867,0.000383,0.001825625,0.0012244116890878,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,501734.7421542344,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,flood_03,1,dos_flood
6,0.013806,563016.0799652325,1521.0777922642328,869.1873098652759,651.8904823989569,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0006902999999999,0.002417,0.0,0.0008302437654086,0.013806,0.002486,0.0,0.0012550909090909,0.0008503985647966,0.013733,0.002484,0.000951,0.001716625,0.0005157535597308,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,554654.8117154812,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,flood_03,1,dos_flood
6,0.014043,553514.2063661611,1495.4069643238624,854.5182653279214,640.888698995941,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.00070215,0.002951,0.0,0.0009101462670911,0.014043,0.003097,0.0,0.0012766363636363,0.0010312224231223,0.01401,0.003014,0.000292,0.00175125,0.0008365643654256,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,521215.5963302752,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,flood_03,1,dos_flood
