source_csv,binary_prediction,macro_prediction,detailed_prediction,p_benign,p_malicious,macro_top1,macro_top2,detail_top1,detail_top2,detail_top3,focused_family,focused_prediction,focused_top1_prob,focused_top2
incident_final.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:0.9992,bruteforce:0.0008,c2_beacon:0.0000,benign,benign,1.0,
incident_final.csv,malicious,availability_abuse,mqtt_abuse,0.0,1.0,availability_abuse:1.0000,auth_control_repetition:0.0000,mqtt_abuse:1.0000,benign:0.0000,bruteforce:0.0000,availability_abuse,mqtt_abuse,0.9997716259870782,slow_dos:0.0002 | dos_flood:0.0000
incident_final.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9906,availability_abuse:0.0094,c2_beacon:0.9947,dos_flood:0.0053,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
incident_final.csv,malicious,availability_abuse,mqtt_abuse,0.0,1.0,availability_abuse:1.0000,auth_control_repetition:0.0000,mqtt_abuse:0.9985,dos_flood:0.0013,slow_dos:0.0003,availability_abuse,mqtt_abuse,0.99625,dos_flood:0.0037 | slow_dos:0.0000
incident_final.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9991,availability_abuse:0.0009,c2_beacon:0.9987,benign:0.0007,dos_flood:0.0006,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
incident_final.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
incident_final.csv,malicious,availability_abuse,mqtt_abuse,0.0,1.0,availability_abuse:0.9992,auth_control_repetition:0.0008,mqtt_abuse:1.0000,benign:0.0000,bruteforce:0.0000,availability_abuse,mqtt_abuse,0.9997716259870782,slow_dos:0.0002 | dos_flood:0.0000
incident_final.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:1.0000,availability_abuse:0.0000,c2_beacon:1.0000,dos_flood:0.0000,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
incident_final.csv,benign,benign,benign,1.0,0.0,benign:0.9999,auth_control_repetition:0.0001,benign:0.9997,c2_beacon:0.0003,bruteforce:0.0000,benign,benign,1.0,
incident_final.csv,malicious,availability_abuse,mqtt_abuse,0.0,1.0,availability_abuse:1.0000,auth_control_repetition:0.0000,mqtt_abuse:1.0000,benign:0.0000,bruteforce:0.0000,availability_abuse,mqtt_abuse,0.9997716259870782,slow_dos:0.0002 | dos_flood:0.0000
incident_final.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9695,availability_abuse:0.0298,c2_beacon:0.9642,dos_flood:0.0314,benign:0.0044,auth_control_repetition,c2_beacon,0.9993550955414012,bruteforce:0.0006
incident_final.csv,malicious,availability_abuse,mqtt_abuse,0.0,1.0,availability_abuse:1.0000,auth_control_repetition:0.0000,mqtt_abuse:1.0000,benign:0.0000,bruteforce:0.0000,availability_abuse,mqtt_abuse,0.9997716259870782,slow_dos:0.0002 | dos_flood:0.0000
incident_final.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:1.0000,availability_abuse:0.0000,c2_beacon:1.0000,dos_flood:0.0000,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
incident_final.csv,benign,benign,benign,0.9997812123418822,0.00021878765811767986,benign:0.9963,auth_control_repetition:0.0037,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
incident_final.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
incident_final.csv,malicious,availability_abuse,mqtt_abuse,0.0,1.0,availability_abuse:1.0000,auth_control_repetition:0.0000,mqtt_abuse:0.9985,dos_flood:0.0013,slow_dos:0.0003,availability_abuse,mqtt_abuse,0.99625,dos_flood:0.0037 | slow_dos:0.0000
incident_final.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:1.0000,availability_abuse:0.0000,c2_beacon:1.0000,dos_flood:0.0000,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
incident_final.csv,malicious,availability_abuse,mqtt_abuse,0.0,1.0,availability_abuse:1.0000,auth_control_repetition:0.0000,mqtt_abuse:0.9908,dos_flood:0.0045,slow_dos:0.0043,availability_abuse,mqtt_abuse,0.9933650154483294,slow_dos:0.0039 | dos_flood:0.0027
incident_final.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9987,availability_abuse:0.0013,c2_beacon:0.9970,dos_flood:0.0030,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
incident_final.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
incident_final.csv,malicious,auth_control_repetition,c2_beacon,0.003334704709928822,0.9966652952900712,auth_control_repetition:0.9978,benign:0.0021,c2_beacon:0.9972,mqtt_abuse:0.0013,benign:0.0012,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
incident_final.csv,benign,benign,benign,0.9998065932970153,0.00019340670298465863,benign:0.9979,auth_control_repetition:0.0020,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
incident_final.csv,malicious,availability_abuse,mqtt_abuse,0.006729711893747065,0.993270288106253,availability_abuse:0.9977,auth_control_repetition:0.0013,mqtt_abuse:0.9760,dos_flood:0.0124,slow_dos:0.0083,availability_abuse,mqtt_abuse,0.9862369842046498,slow_dos:0.0084 | dos_flood:0.0053
incident_final.csv,benign,benign,benign,0.9985982780165921,0.001401721983407877,benign:0.9984,auth_control_repetition:0.0014,benign:0.9944,c2_beacon:0.0035,mqtt_abuse:0.0010,benign,benign,1.0,
incident_final.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9997,availability_abuse:0.0003,c2_beacon:0.9993,mqtt_abuse:0.0007,dos_flood:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9902,auth_control_repetition:0.0098,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9987237866911439,mqtt_abuse:0.0007 | dos_flood:0.0005
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9902,auth_control_repetition:0.0098,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9987237866911439,mqtt_abuse:0.0007 | dos_flood:0.0005
incident_final.csv,malicious,availability_abuse,slow_dos,0.0010354059776854793,0.9989645940223145,availability_abuse:0.9824,auth_control_repetition:0.0140,slow_dos:0.9390,mqtt_abuse:0.0273,c2_beacon:0.0147,availability_abuse,slow_dos,0.9893669948637231,mqtt_abuse:0.0064 | dos_flood:0.0043
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9902,auth_control_repetition:0.0098,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9982058145692669,mqtt_abuse:0.0012 | dos_flood:0.0006
incident_final.csv,malicious,availability_abuse,slow_dos,0.0010354059776854793,0.9989645940223145,availability_abuse:0.9824,auth_control_repetition:0.0140,slow_dos:0.9376,mqtt_abuse:0.0275,c2_beacon:0.0147,availability_abuse,slow_dos,0.989532253529461,mqtt_abuse:0.0064 | dos_flood:0.0041
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9902,auth_control_repetition:0.0098,slow_dos:0.9925,dos_flood:0.0038,c2_beacon:0.0033,availability_abuse,slow_dos,0.9982058145692669,mqtt_abuse:0.0012 | dos_flood:0.0006
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9902,auth_control_repetition:0.0098,slow_dos:0.9925,dos_flood:0.0038,c2_beacon:0.0033,availability_abuse,slow_dos,0.9982058145692669,mqtt_abuse:0.0012 | dos_flood:0.0006
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9902,auth_control_repetition:0.0098,slow_dos:0.9925,dos_flood:0.0038,c2_beacon:0.0033,availability_abuse,slow_dos,0.9982058145692669,mqtt_abuse:0.0012 | dos_flood:0.0006
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9902,auth_control_repetition:0.0098,slow_dos:0.9925,dos_flood:0.0038,c2_beacon:0.0033,availability_abuse,slow_dos,0.9982058145692669,mqtt_abuse:0.0012 | dos_flood:0.0006
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9902,auth_control_repetition:0.0098,slow_dos:0.9925,dos_flood:0.0038,c2_beacon:0.0033,availability_abuse,slow_dos,0.9982058145692669,mqtt_abuse:0.0012 | dos_flood:0.0006
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9902,auth_control_repetition:0.0098,slow_dos:0.9925,dos_flood:0.0038,c2_beacon:0.0033,availability_abuse,slow_dos,0.9977082005676406,mqtt_abuse:0.0012 | dos_flood:0.0011
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9902,auth_control_repetition:0.0098,slow_dos:0.9925,dos_flood:0.0038,c2_beacon:0.0033,availability_abuse,slow_dos,0.9977082005676406,mqtt_abuse:0.0012 | dos_flood:0.0011
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9901,auth_control_repetition:0.0098,slow_dos:0.9925,dos_flood:0.0038,c2_beacon:0.0033,availability_abuse,slow_dos,0.9977082005676406,mqtt_abuse:0.0012 | dos_flood:0.0011
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9901,auth_control_repetition:0.0098,slow_dos:0.9925,dos_flood:0.0038,c2_beacon:0.0033,availability_abuse,slow_dos,0.9964582005676407,mqtt_abuse:0.0020 | dos_flood:0.0015
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9901,auth_control_repetition:0.0098,slow_dos:0.9925,dos_flood:0.0038,c2_beacon:0.0033,availability_abuse,slow_dos,0.9964582005676407,mqtt_abuse:0.0020 | dos_flood:0.0015
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9901,auth_control_repetition:0.0098,slow_dos:0.9925,dos_flood:0.0038,c2_beacon:0.0033,availability_abuse,slow_dos,0.9964582005676407,mqtt_abuse:0.0020 | dos_flood:0.0015
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9901,auth_control_repetition:0.0098,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9964582005676407,mqtt_abuse:0.0020 | dos_flood:0.0015
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9901,auth_control_repetition:0.0098,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9964582005676407,mqtt_abuse:0.0020 | dos_flood:0.0015
incident_final.csv,malicious,availability_abuse,mqtt_abuse,0.0,1.0,availability_abuse:0.9983,auth_control_repetition:0.0017,mqtt_abuse:0.9985,dos_flood:0.0013,slow_dos:0.0003,availability_abuse,mqtt_abuse,0.99625,dos_flood:0.0037 | slow_dos:0.0000
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9964582005676407,mqtt_abuse:0.0020 | dos_flood:0.0015
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9964582005676407,mqtt_abuse:0.0020 | dos_flood:0.0015
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9964582005676407,mqtt_abuse:0.0020 | dos_flood:0.0015
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9964582005676407,mqtt_abuse:0.0020 | dos_flood:0.0015
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9964582005676407,mqtt_abuse:0.0020 | dos_flood:0.0015
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9964582005676407,mqtt_abuse:0.0020 | dos_flood:0.0015
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9967581271749754,mqtt_abuse:0.0017 | dos_flood:0.0015
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9967581271749754,mqtt_abuse:0.0017 | dos_flood:0.0015
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9972064261196911,dos_flood:0.0015 | mqtt_abuse:0.0013
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9972064261196911,dos_flood:0.0015 | mqtt_abuse:0.0013
incident_final.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9893,availability_abuse:0.0107,c2_beacon:0.9932,dos_flood:0.0062,benign:0.0006,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9928,dos_flood:0.0037,c2_beacon:0.0033,availability_abuse,slow_dos,0.9972064261196911,dos_flood:0.0015 | mqtt_abuse:0.0013
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9919,dos_flood:0.0037,c2_beacon:0.0030,availability_abuse,slow_dos,0.9970266899476178,dos_flood:0.0022 | mqtt_abuse:0.0008
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9919,dos_flood:0.0037,c2_beacon:0.0030,availability_abuse,slow_dos,0.9949128811464039,mqtt_abuse:0.0029 | dos_flood:0.0022
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9931,c2_beacon:0.0030,dos_flood:0.0025,availability_abuse,slow_dos,0.9949128811464039,mqtt_abuse:0.0029 | dos_flood:0.0022
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9919,dos_flood:0.0037,c2_beacon:0.0030,availability_abuse,slow_dos,0.9949128811464039,mqtt_abuse:0.0029 | dos_flood:0.0022
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9908,dos_flood:0.0037,c2_beacon:0.0030,availability_abuse,slow_dos,0.9949128811464039,mqtt_abuse:0.0029 | dos_flood:0.0022
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9908,dos_flood:0.0037,c2_beacon:0.0030,availability_abuse,slow_dos,0.9949128811464039,mqtt_abuse:0.0029 | dos_flood:0.0022
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9908,dos_flood:0.0037,c2_beacon:0.0030,availability_abuse,slow_dos,0.9949128811464039,mqtt_abuse:0.0029 | dos_flood:0.0022
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9908,dos_flood:0.0037,c2_beacon:0.0030,availability_abuse,slow_dos,0.9949128811464039,mqtt_abuse:0.0029 | dos_flood:0.0022
incident_final.csv,malicious,availability_abuse,slow_dos,0.0,1.0,availability_abuse:0.9912,auth_control_repetition:0.0087,slow_dos:0.9908,dos_flood:0.0037,c2_beacon:0.0030,availability_abuse,slow_dos,0.9944645822016881,mqtt_abuse:0.0034 | dos_flood:0.0022
